"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"14/2/2007","06:46:00",2.45075,0,238.76,18.4,0,0,17
"14/2/2007","06:47:00",2.372,0,241.87,10,0,0,18
"14/2/2007","06:48:00",2.124,0,242.56,8.8,0,0,18
"14/2/2007","06:49:00",2.602,0,242.02,10.6,0,0,18
"14/2/2007","06:50:00",2.672,0,241.76,11,0,0,18
"14/2/2007","06:51:00",1.98505,0,241.12,12.8,0,0,18
"14/2/2007","06:52:00",3.116,0,242.24,12.8,0,0,18
"14/2/2007","06:53:00",2.12605,0,242.27,12.8,0,0,18
"14/2/2007","06:54:00",3.11,0,242.28,12.8,0,0,18
"14/2/2007","06:55:00",3.084,0,241.34,12.8,0,0,18
"14/2/2007","06:56:00",3.076,0,240.69,12.8,0,0,18
"14/2/2007","06:57:00",2.40455,0,240.89,12.8,0,0,17
"14/2/2007","06:58:00",2.47,0,240.85,12.4,0,0,18
"14/2/2007","06:59:00",2.812,0,240.57,11.6,0,0,18
"14/2/2007","07:00:00",2.57225,0,240.69,8.6,0,0,18
"14/2/2007","07:01:00",2.076,0,240.94,8.6,0,0,18
"14/2/2007","07:02:00",2.6563,0,241.06,8.6,0,0,17
"14/2/2007","07:03:00",2.068,0,240.54,8.6,0,0,18
"14/2/2007","07:04:00",2.739,0,239.45,8.6,0,0,18
"14/2/2007","07:05:00",2.76965,0,238.22,8.4,0,0,17
"14/2/2007","07:06:00",2.7818,0,239.63,8.4,0,0,18
"14/2/2007","07:07:00",2.05,0,240,8.4,0,0,17
"14/2/2007","07:08:00",2.80665,0.088,239.57,8.8,0,0,18
"14/2/2007","07:09:00",2.13,0.138,240.01,8.8,0,0,18
"14/2/2007","07:10:00",2.835,0.184,239.92,9.2,0,0,17
"14/2/2007","07:11:00",2.23,0.266,239.11,9.4,0,0,18
"14/2/2007","07:12:00",2.86505,0.264,238.85,9.4,0,0,17
"14/2/2007","07:13:00",2.8804,0.264,238.95,9.6,0,0,18
"14/2/2007","07:14:00",2.89545,0.26,238.23,9.6,0,0,17
"14/2/2007","07:15:00",2.9102,0.254,237.06,9.6,0,0,17
"14/2/2007","07:16:00",2.92535,0.258,237.95,9.6,0,0,18
"14/2/2007","07:17:00",2.274,0.26,238.22,9.6,0,0,17
"14/2/2007","07:18:00",2.9574,0.262,238.59,9.6,0,0,18
"14/2/2007","07:19:00",2.9724,0.264,238.83,9.6,0,0,17
"14/2/2007","07:20:00",2.9807,0.216,238.3,9.2,0,0,17
"14/2/2007","07:21:00",2.2,0.17,239.92,9.2,0,0,18
"14/2/2007","07:22:00",2.8117,0.168,239.31,9,0,0,18
"14/2/2007","07:23:00",2.188,0.164,238.99,9.2,0,0,17
"14/2/2007","07:24:00",2.73065,0.162,238.59,9,0,0,18
"14/2/2007","07:25:00",2.11,0.08,237.66,8.8,0,0,17
"14/2/2007","07:26:00",2.64335,0,237.36,8.8,0,0,17
"14/2/2007","07:27:00",2.846,0,235.73,12,0,0,17
"14/2/2007","07:28:00",2.68155,0,235.11,13.4,0,0,17
"14/2/2007","07:29:00",3.184,0,234.54,13.6,0,0,17
"14/2/2007","07:30:00",2.7107,0,235.25,13.8,0,0,17
"14/2/2007","07:31:00",3.288,0,237.17,13.8,0,0,17
"14/2/2007","07:32:00",3.342,0,237.51,14,0,0,18
"14/2/2007","07:33:00",2.72735,0,238.66,14.2,0,0,17
"14/2/2007","07:34:00",2.73305,0,238.2,14,0,0,18
"14/2/2007","07:35:00",3.43,0,237.96,14.4,0,0,17
"14/2/2007","07:36:00",2.7513,0,239.22,14.4,0,0,17
"14/2/2007","07:37:00",2.7595,0,238.17,14.2,0,0,18
"14/2/2007","07:38:00",2.76595,0,238.42,13.6,0,0,17
"14/2/2007","07:39:00",2.77905,0,238.44,14,0,0,18
"14/2/2007","07:40:00",3.328,0,237.91,14,0,0,17
"14/2/2007","07:41:00",3.24,0,237.51,13.6,0,0,17
"14/2/2007","07:42:00",2.86875,0,238.26,13.6,0,0,18
"14/2/2007","07:43:00",2.8945,0,237.46,13,0,0,17
"14/2/2007","07:44:00",3.036,0,236.4,12.8,0,0,17
"14/2/2007","07:45:00",2.9463,0,237.36,13,0,0,17
"14/2/2007","07:46:00",2.9719,0,238.08,12.8,1,0,18
"14/2/2007","07:47:00",2.982,0,238.58,12.4,2,0,17
"14/2/2007","07:48:00",3.02265,0.128,238.62,13.4,1,0,18
"14/2/2007","07:49:00",3.014,0.066,237.89,12.6,1,0,17
"14/2/2007","07:50:00",3.06565,0.134,238.39,12.6,2,0,18
"14/2/2007","07:51:00",3.0734,0.124,238.23,10.6,1,0,17
"14/2/2007","07:52:00",2.602,0.118,237.71,10.8,1,0,17
"14/2/2007","07:53:00",2.694,0.12,237.97,11.2,1,0,18
"14/2/2007","07:54:00",2.822,0.13,237.86,11.8,2,0,17
"14/2/2007","07:55:00",3.15,0.228,238.78,13.2,1,0,18
"14/2/2007","07:56:00",3.428,0.228,237.66,14.4,1,0,17
"14/2/2007","07:57:00",3.436,0.234,238.39,14.4,1,0,17
"14/2/2007","07:58:00",3.2155,0.238,238.7,14.4,2,0,18
"14/2/2007","07:59:00",3.364,0.232,238.47,14,1,0,17
"14/2/2007","08:00:00",3.2616,0.232,238.61,12.6,1,0,18
"14/2/2007","08:01:00",2.42,0.234,238.91,10,1,0,17
"14/2/2007","08:02:00",3.2724,0.228,237.42,10,2,0,17
"14/2/2007","08:03:00",2.124,0.226,236.79,9,1,0,18
"14/2/2007","08:04:00",3.264,0.19,237.42,8,1,0,17
"14/2/2007","08:05:00",3.26735,0.096,236.62,9.4,1,0,17
"14/2/2007","08:06:00",2.884,0.09,236.3,12.6,4,0,17
"14/2/2007","08:07:00",4.746,0.064,234.12,20.2,37,0,17
"14/2/2007","08:08:00",4.518,0.062,234.43,19.2,37,0,17
"14/2/2007","08:09:00",4.042,0.162,234.55,17.2,37,0,17
"14/2/2007","08:10:00",4.15955,0.148,235.03,17.2,37,0,17
"14/2/2007","08:11:00",4.064,0.142,235.27,17.2,38,0,17
"14/2/2007","08:12:00",4.1988,0.15,237.58,17.4,37,0,17
"14/2/2007","08:13:00",4.216,0,237.85,17,38,0,17
"14/2/2007","08:14:00",4.018,0,237.13,16.8,38,0,18
"14/2/2007","08:15:00",4.2478,0,237.33,16.8,38,0,17
"14/2/2007","08:16:00",3.51125,0,236.52,16.8,37,0,17
"14/2/2007","08:17:00",4.004,0,236.9,16.8,38,0,17
"14/2/2007","08:18:00",4.02,0,236.45,17,37,0,17
"14/2/2007","08:19:00",4.3129,0,236.68,17,38,0,18
"14/2/2007","08:20:00",3.54445,0,239.26,11.6,14,0,17
"14/2/2007","08:21:00",3.5116,0,240.08,8,1,0,18
"14/2/2007","08:22:00",3.47865,0,239.31,8,2,0,17
"14/2/2007","08:23:00",3.44925,0,239.48,8,1,0,18
"14/2/2007","08:24:00",2.55,0,238.21,11,1,0,17
"14/2/2007","08:25:00",3.176,0,237.78,13.2,1,0,18
"14/2/2007","08:26:00",3.146,0,238.58,13.2,1,0,17
"14/2/2007","08:27:00",2.378,0,238.85,10.2,2,0,18
"14/2/2007","08:28:00",1.966,0,238.95,8.2,1,0,17
"14/2/2007","08:29:00",2.006,0.114,238.34,8.4,1,0,18
"14/2/2007","08:30:00",3.08,0.106,237.89,13,1,0,17
"14/2/2007","08:31:00",2.108,0.122,239.84,8.8,1,0,17
"14/2/2007","08:32:00",3.3583,0.128,239.13,10.6,2,0,18
"14/2/2007","08:33:00",2.504,0.122,237.6,10.4,1,0,17
"14/2/2007","08:34:00",2.256,0.118,237.79,9.4,1,0,18
"14/2/2007","08:35:00",3.30885,0.166,239.08,8,1,0,17
"14/2/2007","08:36:00",3.2712,0.246,239.24,8,2,1,18
"14/2/2007","08:37:00",3.23355,0.246,239.33,8,1,2,17
"14/2/2007","08:38:00",2.08,0.244,238.42,8.8,1,1,18
"14/2/2007","08:39:00",3.17575,0.246,237.47,10.2,1,1,17
"14/2/2007","08:40:00",2.426,0.248,237.88,10.2,1,2,17
"14/2/2007","08:41:00",2.116,0.24,238.26,8.8,2,1,18
"14/2/2007","08:42:00",2.072,0.236,238.38,8.6,1,2,17
"14/2/2007","08:43:00",3.1453,0.22,237.9,8.8,1,1,18
"14/2/2007","08:44:00",3.1466,0.208,238.26,8.2,1,1,17
"14/2/2007","08:45:00",1.898,0.212,238.84,8,1,2,17
"14/2/2007","08:46:00",1.904,0.216,239.52,8,2,1,18
"14/2/2007","08:47:00",3.04265,0.218,240.1,8,1,1,18
"14/2/2007","08:48:00",1.9,0.214,239.35,8,1,2,17
"14/2/2007","08:49:00",1.888,0.21,238.49,7.8,1,1,18
"14/2/2007","08:50:00",2.8693,0.212,239.14,7.8,2,1,17
"14/2/2007","08:51:00",2.8133,0.214,239.19,7.6,1,2,18
"14/2/2007","08:52:00",1.608,0.218,239.25,6.8,1,1,17
"14/2/2007","08:53:00",2.68835,0.212,238.34,6.6,1,1,18
"14/2/2007","08:54:00",2.62745,0.206,237.27,6.6,1,2,17
"14/2/2007","08:55:00",2.564,0.206,237,6.2,2,1,17
"14/2/2007","08:56:00",1.472,0.208,237.61,6.2,1,1,18
"14/2/2007","08:57:00",2.43605,0.114,237.83,5.8,1,1,17
"14/2/2007","08:58:00",2.3706,0.106,237.24,5.8,1,2,17
"14/2/2007","08:59:00",2.30575,0.106,237.49,6,1,1,17
"14/2/2007","09:00:00",1.412,0.108,237.42,5.8,2,1,18
"14/2/2007","09:01:00",1.4,0.106,237.28,5.8,1,1,17
"14/2/2007","09:02:00",2.2504,0.112,237.72,5.8,1,1,17
"14/2/2007","09:03:00",2.2371,0.104,236.13,5.8,1,2,17
"14/2/2007","09:04:00",1.394,0.104,236.64,5.8,2,1,18
"14/2/2007","09:05:00",1.394,0.106,236.89,5.8,1,1,17
"14/2/2007","09:06:00",2.11975,0.104,236.31,5.8,1,1,17
"14/2/2007","09:07:00",1.438,0.138,237.21,6,1,1,17
"14/2/2007","09:08:00",2.0838,0.146,238,6.2,1,1,18
"14/2/2007","09:09:00",1.458,0.126,239.04,6,2,0,17
"14/2/2007","09:10:00",1.454,0.126,238.69,6,1,0,18
"14/2/2007","09:11:00",2.01305,0.15,238.89,6,1,0,17
"14/2/2007","09:12:00",1.98515,0.154,238.74,5.8,1,0,17
"14/2/2007","09:13:00",1.9574,0.158,238.31,5.8,0,0,18
"14/2/2007","09:14:00",1.9371,0.142,239.74,6,1,0,18
"14/2/2007","09:15:00",1.454,0.138,239.49,6,2,0,17
"14/2/2007","09:16:00",1.91365,0.136,239.81,6,1,0,18
"14/2/2007","09:17:00",1.9017,0.132,240.18,6,1,0,17
"14/2/2007","09:18:00",1.88595,0.13,239.69,6,2,0,18
"14/2/2007","09:19:00",1.448,0.13,239.85,6,1,0,18
"14/2/2007","09:20:00",1.458,0.134,240.51,6,1,0,17
"14/2/2007","09:21:00",1.444,0.134,239.61,6,1,0,18
"14/2/2007","09:22:00",1.80435,0.166,240.32,5.8,1,0,18
"14/2/2007","09:23:00",1.322,0,239.51,5.4,0,0,17
"14/2/2007","09:24:00",1.342,0,240.43,5.6,1,0,18
"14/2/2007","09:25:00",1.822,0,240.64,8.4,7,0,18
"14/2/2007","09:26:00",3.566,0,238.44,14.8,38,0,17
"14/2/2007","09:27:00",1.8508,0,238.22,14.8,38,0,18
"14/2/2007","09:28:00",3.542,0,237.99,14.8,38,0,17
"14/2/2007","09:29:00",3.504,0,236.65,14.8,37,0,17
"14/2/2007","09:30:00",1.97325,0,237.72,14.8,38,0,17
"14/2/2007","09:31:00",3.598,0,238.41,15,38,0,18
"14/2/2007","09:32:00",2.0672,0.076,237.36,15,37,0,17
"14/2/2007","09:33:00",2.11605,0.07,235.86,15,38,0,17
"14/2/2007","09:34:00",3.532,0.068,235.04,15,37,0,17
"14/2/2007","09:35:00",3.556,0.072,236.17,15,37,0,17
"14/2/2007","09:36:00",2.26855,0.072,236.13,15,37,0,17
"14/2/2007","09:37:00",2.32245,0.074,236.6,15,37,0,17
"14/2/2007","09:38:00",2.37615,0.072,236.2,15,37,0,18
"14/2/2007","09:39:00",2.42595,0.07,235.5,14.6,37,0,17
"14/2/2007","09:40:00",2.4246,0.088,238.11,5.6,1,0,17
"14/2/2007","09:41:00",1.354,0.09,239.16,5.6,0,0,18
"14/2/2007","09:42:00",1.364,0.094,240.1,5.6,0,0,17
"14/2/2007","09:43:00",1.362,0.096,239.9,5.6,0,0,18
"14/2/2007","09:44:00",1.304,0,239.34,5.4,1,0,17
"14/2/2007","09:45:00",1.288,0,239.68,5.4,0,0,18
"14/2/2007","09:46:00",1.286,0,239.87,5.2,0,0,18
"14/2/2007","09:47:00",2.4132,0.118,239.62,5.8,0,0,17
"14/2/2007","09:48:00",1.384,0.118,238.95,5.8,0,0,18
"14/2/2007","09:49:00",2.40915,0.118,238.88,5.8,0,0,17
"14/2/2007","09:50:00",1.372,0.116,238.27,5.8,0,0,18
"14/2/2007","09:51:00",2.4051,0.114,238.16,5.8,0,0,17
"14/2/2007","09:52:00",2.4043,0.12,239.14,5.8,0,0,18
"14/2/2007","09:53:00",2.40395,0.118,238.83,5.8,0,0,17
"14/2/2007","09:54:00",1.382,0.12,239.25,5.8,0,0,18
"14/2/2007","09:55:00",2.4008,0.122,239.94,5.8,0,0,17
"14/2/2007","09:56:00",2.39885,0.12,239.31,5.8,0,0,18
"14/2/2007","09:57:00",1.39,0.124,240.1,5.8,0,0,17
"14/2/2007","09:58:00",2.3959,0.124,240.56,5.8,0,0,18
"14/2/2007","09:59:00",1.396,0.128,241.18,5.8,0,0,18
"14/2/2007","10:00:00",1.392,0.128,241.15,5.8,0,0,18
"14/2/2007","10:01:00",2.39145,0.124,240.45,5.8,0,0,18
"14/2/2007","10:02:00",2.3886,0,240.59,5.4,0,0,17
"14/2/2007","10:03:00",1.298,0,240.93,5.4,0,0,18
"14/2/2007","10:04:00",1.296,0,240.76,5.4,0,0,18
"14/2/2007","10:05:00",1.294,0,240.51,5.4,0,0,18
"14/2/2007","10:06:00",1.286,0,239.64,5.2,0,0,17
"14/2/2007","10:07:00",2.26,0,239.61,5.4,0,0,18
"14/2/2007","10:08:00",1.296,0,240.12,5.4,0,0,17
"14/2/2007","10:09:00",2.14865,0,240.23,5.4,0,0,18
"14/2/2007","10:10:00",2.0928,0,240.28,5.4,0,0,18
"14/2/2007","10:11:00",2.035,0,239.15,5.4,0,0,17
"14/2/2007","10:12:00",1.9775,0,239.82,5.4,0,0,18
"14/2/2007","10:13:00",1.286,0,239.84,5.2,0,0,18
"14/2/2007","10:14:00",1.316,0,239.43,5.4,0,0,17
"14/2/2007","10:15:00",1.286,0,239.32,5.2,0,0,18
"14/2/2007","10:16:00",1.7518,0,238.69,5.2,0,0,17
"14/2/2007","10:17:00",1.264,0,237.69,5.2,0,0,18
"14/2/2007","10:18:00",1.6389,0,239.19,5.6,0,0,17
"14/2/2007","10:19:00",1.354,0.09,239.2,5.6,0,0,18
"14/2/2007","10:20:00",1.354,0.088,239.09,5.6,0,0,17
"14/2/2007","10:21:00",1.58625,0.088,238.79,5.6,0,0,18
"14/2/2007","10:22:00",1.58585,0.086,238.08,5.6,0,0,17
"14/2/2007","10:23:00",1.362,0.09,239.42,5.6,0,0,18
"14/2/2007","10:24:00",1.58735,0.092,239.69,5.6,0,0,17
"14/2/2007","10:25:00",1.364,0.092,239.92,5.6,0,0,18
"14/2/2007","10:26:00",1.44,0.194,237.68,6,0,0,17
"14/2/2007","10:27:00",1.426,0.206,236.51,6,0,0,17
"14/2/2007","10:28:00",1.422,0.206,236.43,6,0,0,17
"14/2/2007","10:29:00",1.5958,0.21,237.09,6,0,0,18
"14/2/2007","10:30:00",1.5964,0.17,236.78,5.8,0,0,17
"14/2/2007","10:31:00",1.59595,0.108,236.91,5.6,0,0,17
"14/2/2007","10:32:00",1.59535,0.11,237.54,5.6,0,0,17
"14/2/2007","10:33:00",1.358,0.11,237.59,5.6,0,0,18
"14/2/2007","10:34:00",1.366,0.114,238.39,5.6,0,0,17
"14/2/2007","10:35:00",1.366,0.114,238.49,5.6,0,0,17
"14/2/2007","10:36:00",1.368,0.116,238.46,5.6,0,0,18
"14/2/2007","10:37:00",1.5929,0.114,237.97,5.6,0,0,17
"14/2/2007","10:38:00",1.362,0.112,237.62,5.6,0,0,18
"14/2/2007","10:39:00",1.37,0.116,238.92,5.6,0,0,17
"14/2/2007","10:40:00",1.5908,0.116,238.75,5.6,0,0,18
"14/2/2007","10:41:00",1.5893,0.052,239.01,5.4,0,0,17
"14/2/2007","10:42:00",1.284,0,239.7,5.2,0,0,18
"14/2/2007","10:43:00",1.29,0,240.28,5.2,0,0,17
"14/2/2007","10:44:00",1.29,0,240.25,5.2,0,0,18
"14/2/2007","10:45:00",1.292,0,240.4,5.2,0,0,18
"14/2/2007","10:46:00",1.292,0,240.53,5.4,0,0,17
"14/2/2007","10:47:00",1.286,0,239.92,5.2,0,0,18
"14/2/2007","10:48:00",1.282,0,239.45,5.2,0,0,18
"14/2/2007","10:49:00",1.284,0,239.67,5.2,0,0,17
"14/2/2007","10:50:00",1.5873,0,239.52,5.2,0,0,18
"14/2/2007","10:51:00",1.58745,0,240.09,5.4,0,0,18
"14/2/2007","10:52:00",1.58735,0,240.02,5.2,0,0,17
"14/2/2007","10:53:00",1.5873,0,239.65,5.2,0,0,18
"14/2/2007","10:54:00",1.288,0,239.99,5.2,0,0,17
"14/2/2007","10:55:00",1.296,0,240.79,5.4,0,0,18
"14/2/2007","10:56:00",1.58735,0,240.72,5.4,0,0,18
"14/2/2007","10:57:00",1.294,0,240.62,5.4,0,0,18
"14/2/2007","10:58:00",1.286,0,239.87,5.2,0,0,17
"14/2/2007","10:59:00",1.58505,0,239.63,5.2,0,0,18
"14/2/2007","11:00:00",1.58335,0,239.8,5.2,0,0,18
"14/2/2007","11:01:00",1.58175,0,240.03,5.2,0,0,17
"14/2/2007","11:02:00",1.286,0,239.8,5.2,0,0,18
"14/2/2007","11:03:00",1.57815,0,239.33,5.2,0,0,17
"14/2/2007","11:04:00",1.27,0,238.3,5.2,0,0,18
"14/2/2007","11:05:00",1.394,0.104,239.26,5.8,0,0,17
"14/2/2007","11:06:00",1.534,0.29,240.01,6.4,0,0,18
"14/2/2007","11:07:00",1.75,0.428,239.91,7.4,0,0,18
"14/2/2007","11:08:00",1.864,0.41,239.59,7.8,0,0,17
"14/2/2007","11:09:00",1.6087,0.4,239.3,7.8,0,0,18
"14/2/2007","11:10:00",1.6196,0.39,238.14,7.8,0,0,17
"14/2/2007","11:11:00",1.6321,0.404,239.86,7.8,0,0,18
"14/2/2007","11:12:00",1.64485,0.416,241.24,7.8,0,0,18
"14/2/2007","11:13:00",1.65725,0.46,241.37,7.8,0,0,17
"14/2/2007","11:14:00",1.586,0.358,241.55,6.6,0,1,18
"14/2/2007","11:15:00",1.66745,0.358,241.57,6.6,0,1,18
"14/2/2007","11:16:00",1.57,0.368,243.03,6.6,0,2,18
"14/2/2007","11:17:00",1.6775,0.366,242.92,6.6,0,1,18
"14/2/2007","11:18:00",1.564,0.366,242.75,6.6,0,1,18
"14/2/2007","11:19:00",1.6872,0.36,242.13,6.6,0,2,18
"14/2/2007","11:20:00",1.552,0.36,241.94,6.6,0,1,18
"14/2/2007","11:21:00",1.6977,0.364,242.28,6.6,0,2,18
"14/2/2007","11:22:00",1.7047,0.364,242.36,6.6,0,1,18
"14/2/2007","11:23:00",1.71135,0.36,241.79,6.6,0,1,18
"14/2/2007","11:24:00",3.026,0.338,239.97,14,0,2,18
"14/2/2007","11:25:00",2.5798,0.318,238.28,18,0,1,17
"14/2/2007","11:26:00",4.286,0.29,238.79,18,0,1,18
"14/2/2007","11:27:00",3.72,0.16,240.31,16,0,2,17
"14/2/2007","11:28:00",1.9733,0.284,242.4,6.6,0,1,18
"14/2/2007","11:29:00",1.636,0.314,242.09,6.8,0,1,18
"14/2/2007","11:30:00",1.99095,0.31,242.33,6.8,0,2,18
"14/2/2007","11:31:00",2.00125,0.3,241.63,7,0,1,18
"14/2/2007","11:32:00",1.674,0.3,242.48,7,0,1,18
"14/2/2007","11:33:00",2.01945,0.294,242.2,6.8,0,1,18
"14/2/2007","11:34:00",1.616,0.288,241.55,6.8,0,2,18
"14/2/2007","11:35:00",1.62,0.288,242.01,6.8,0,1,18
"14/2/2007","11:36:00",2.0437,0.282,241.26,6.8,0,1,18
"14/2/2007","11:37:00",2.0518,0.282,241.5,6.8,0,1,18
"14/2/2007","11:38:00",2.06055,0.286,242.97,6.8,0,2,18
"14/2/2007","11:39:00",2.0692,0.284,242.67,6.8,0,1,18
"14/2/2007","11:40:00",1.62,0.28,242.31,6.8,0,1,18
"14/2/2007","11:41:00",1.616,0.278,242.14,6.6,0,1,18
"14/2/2007","11:42:00",1.606,0.276,241.52,6.6,0,1,18
"14/2/2007","11:43:00",1.618,0.278,242.4,6.6,0,2,18
"14/2/2007","11:44:00",1.624,0.282,242.93,6.8,0,1,18
"14/2/2007","11:45:00",1.62,0.28,242.73,6.8,0,1,18
"14/2/2007","11:46:00",2.1188,0.278,242.58,6.6,0,1,18
"14/2/2007","11:47:00",2.11705,0.35,241.74,7,0,1,18
"14/2/2007","11:48:00",1.724,0.414,242.41,7.2,0,1,18
"14/2/2007","11:49:00",1.718,0.412,242.15,7.2,0,2,18
"14/2/2007","11:50:00",2.1077,0.402,242.19,7.2,0,1,18
"14/2/2007","11:51:00",2.1038,0.3,241.9,7,0,0,18
"14/2/2007","11:52:00",1.78,0.264,241.18,7.4,0,0,17
"14/2/2007","11:53:00",1.776,0.264,241.08,7.4,0,0,18
"14/2/2007","11:54:00",2.10505,0.268,242.17,7.4,0,0,18
"14/2/2007","11:55:00",1.828,0.262,242.86,7.6,0,1,18
"14/2/2007","11:56:00",3.872,0.232,240.47,16.4,0,32,18
"14/2/2007","11:57:00",4.054,0.23,240.29,16.8,0,38,18
"14/2/2007","11:58:00",2.2915,0.232,240.38,16.4,0,38,17
"14/2/2007","11:59:00",2.89,0.246,241.68,12.8,0,22,18
"14/2/2007","12:00:00",2.3845,0.224,239.14,16.4,0,37,18
"14/2/2007","12:01:00",2.44305,0.228,239.74,16.2,0,38,17
"14/2/2007","12:02:00",1.772,0.298,241.93,7.4,0,2,18
"14/2/2007","12:03:00",2.46685,0.346,240.69,10.4,0,8,18
"14/2/2007","12:04:00",3.074,0.346,240.7,13.6,0,24,18
"14/2/2007","12:05:00",2.40575,0.358,242.57,7.4,0,1,18
"14/2/2007","12:06:00",2.3426,0.292,242.7,7.2,0,1,18
"14/2/2007","12:07:00",1.706,0.22,242,7,0,1,18
"14/2/2007","12:08:00",2.29485,0.218,241.48,7,0,1,18
"14/2/2007","12:09:00",2.816,0.212,241.51,12.6,0,17,17
"14/2/2007","12:10:00",2.3406,0.22,242.39,10.2,0,13,18
"14/2/2007","12:11:00",1.716,0.224,243.16,7,0,0,19
"14/2/2007","12:12:00",1.712,0.222,243.11,7,0,1,18
"14/2/2007","12:13:00",1.706,0.222,242.83,7,0,1,18
"14/2/2007","12:14:00",1.708,0.222,242.91,7,0,1,18
"14/2/2007","12:15:00",1.68,0.186,242.46,7,0,1,18
"14/2/2007","12:16:00",1.684,0.154,243.21,7,0,1,18
"14/2/2007","12:17:00",3.24,0.47,240.43,13.6,0,1,18
"14/2/2007","12:18:00",3.242,0.444,240.56,13.6,0,1,17
"14/2/2007","12:19:00",3.204,0.342,239.95,13.4,0,1,18
"14/2/2007","12:20:00",3.074,0.248,240.9,13,0,0,18
"14/2/2007","12:21:00",3.52,0.234,240.81,14.8,0,1,18
"14/2/2007","12:22:00",2.6005,0.212,240.39,14.6,0,1,17
"14/2/2007","12:23:00",3.47,0.214,240.66,14.6,0,1,18
"14/2/2007","12:24:00",3.464,0.212,240.97,14.4,0,1,18
"14/2/2007","12:25:00",3.476,0.248,242.51,14.4,0,1,18
"14/2/2007","12:26:00",2.7826,0.224,242.25,14,0,1,18
"14/2/2007","12:27:00",2.128,0.084,243.41,8.6,0,1,18
"14/2/2007","12:28:00",2.80515,0.164,244.05,8.8,0,1,18
"14/2/2007","12:29:00",2.81635,0.164,243.68,8.8,0,0,18
"14/2/2007","12:30:00",2.82735,0.146,243.25,9,0,1,18
"14/2/2007","12:31:00",3.6552,0.372,241.39,20,38,1,18
"14/2/2007","12:32:00",4.814,0.386,241.1,20,40,2,18
"14/2/2007","12:33:00",3.80725,0.384,241.41,20,39,2,18
"14/2/2007","12:34:00",4.84,0.382,241.7,20,40,2,18
"14/2/2007","12:35:00",4.8,0.374,240.71,20,40,2,18
"14/2/2007","12:36:00",4.794,0.372,240.52,20,39,1,17
"14/2/2007","12:37:00",3.99915,0.372,240.62,20,40,2,18
"14/2/2007","12:38:00",4.77,0.398,240.88,19.8,39,2,18
"14/2/2007","12:39:00",4.76,0.4,241.21,19.8,40,1,18
"14/2/2007","12:40:00",4.73,0.396,240.72,19.6,39,1,17
"14/2/2007","12:41:00",4.1064,0.374,241.23,19.6,40,0,18
"14/2/2007","12:42:00",4.1811,0.37,241.02,19.8,40,1,18
"14/2/2007","12:43:00",4.792,0.368,240.62,19.8,39,2,18
"14/2/2007","12:44:00",4.798,0.366,240.78,20,40,2,18
"14/2/2007","12:45:00",4.3603,0.292,240.89,19.6,39,2,17
"14/2/2007","12:46:00",4.71,0.23,240.8,19.6,40,2,18
"14/2/2007","12:47:00",4.802,0.294,241.7,19.8,40,2,18
"14/2/2007","12:48:00",4.822,0.338,241.77,20,39,2,18
"14/2/2007","12:49:00",4.63945,0.342,241.55,19.8,40,2,18
"14/2/2007","12:50:00",4.662,0.356,239.58,19.4,39,1,17
"14/2/2007","12:51:00",3.9934,0.364,240.8,15.4,22,1,18
"14/2/2007","12:52:00",2.416,0.39,242.47,10,1,1,18
"14/2/2007","12:53:00",4.0518,0.368,241.75,14.6,14,1,18
"14/2/2007","12:54:00",4.672,0.362,239.94,19.4,39,1,18
"14/2/2007","12:55:00",4.618,0.33,239.66,19.2,39,0,17
"14/2/2007","12:56:00",5.02165,0.328,238.72,19.2,39,0,18
"14/2/2007","12:57:00",2.614,0.358,241.92,11.2,8,0,18
"14/2/2007","12:58:00",4.2336,0.358,241.8,9.8,1,0,18
"14/2/2007","12:59:00",3.992,0.338,239.91,17.2,27,0,17
"14/2/2007","13:00:00",4.604,0.33,239.25,19.2,39,0,18
"14/2/2007","13:01:00",4.526,0.27,239.72,18.8,39,0,17
"14/2/2007","13:02:00",3.358,0.2,241.83,14.6,23,0,18
"14/2/2007","13:03:00",4.28495,0.324,243.34,9.6,1,0,18
"14/2/2007","13:04:00",4.25615,0.26,242.99,9.4,0,0,18
"14/2/2007","13:05:00",2.322,0.284,242.73,9.6,1,0,19
"14/2/2007","13:06:00",4.20245,0.332,242.16,9.8,0,0,18
"14/2/2007","13:07:00",4.20945,0.426,240.85,10,1,0,17
"14/2/2007","13:08:00",2.36,0.392,241.45,9.8,0,0,18
"14/2/2007","13:09:00",4.2145,0.28,241.64,9,1,0,18
"14/2/2007","13:10:00",2.188,0.282,241.96,9,0,0,18
"14/2/2007","13:11:00",4.1493,0.284,242.11,9,0,0,18
"14/2/2007","13:12:00",2.184,0.284,241.93,9,1,0,18
"14/2/2007","13:13:00",2.186,0.284,242.25,9,0,0,18
"14/2/2007","13:14:00",3.9508,0.278,241.16,9,1,0,18
"14/2/2007","13:15:00",3.88515,0.282,241.58,9,0,0,18
"14/2/2007","13:16:00",2.382,0.274,241,9.8,1,0,17
"14/2/2007","13:17:00",2.472,0.266,239.91,10.2,0,0,18
"14/2/2007","13:18:00",3.70895,0.236,240.61,10.2,1,0,18
